PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
5483;"Escuela Infantil Projardín Madrid - 2";"";"";"";"METRO: Herrera Oria BUS:  67 , 124 , 127 , 133";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44cbc05ef571c010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"NUM";"61";"";"";"";"";"MADRID";"MADRID";"28034";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439772";"4481528";"40.48225138218338";"-3.7106001144400707";"917 397 984 - 606 207 503";"";"madridos@projardin.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
11138108;"Escuela Infantil Projardín Pinar";"";"";"";"METRO: Lacoma Bus: 67, 82";"ENSEÑANZA: Educación infantil";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5a5a68cc2950710VgnVCM2000001f4a900aRCRD";"RAMON CAMARERO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PEÑA GRANDE";"8";"FUENCARRAL-EL PARDO";"438165";"4481492";"40.481817556974185";"-3.7295527396723003";"913 866 104- 606 216 306";"";"pinar@projardin.es;info@projardin.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
104216;"Escuela Infantil Projardín Retiro";"";"";"Comedor";"METRO: Sáinz de Baranda BUS: 15, 26 , 30, 56 , 61, Circular";"ENSEÑANZA: Educación infantil";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aec58899fc81c010VgnVCM1000000b205a0aRCRD";"DOCTOR LAGUNA";"PLAZA";"NUM";"5";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NIÑO JESUS";"3";"RETIRO";"442943";"4474095";"40.41551531622078";"-3.6725217673452337";"914 090 968 - 606 212 241";"91 573 53 57";"retiro@projardin.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
11035014;"Escuela Infantil Projardín Valdebebas";"";"";"";"Cercanias: C-1 Y C10  Bus: 171, 174";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=343ccbb13419d610VgnVCM2000001f4a900aRCRD";"MARIA DE LAS MERCEDES DE BORBON";"CALLE";"V";"162";"";"";"";"";"MADRID";"MADRID";"28055";"6";"VALDEFUENTES";"16";"HORTALEZA";"447743";"4482675";"40.49313277122508";"-3.616651764210203";"910 663 261 - 659 174 962";"";"valdebebas@projardin.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5990;"Escuela Infantil Projardín Ventas";"";"";"";"METRO: El Carmen BUS: 106 , 110 , 210";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cfbc05ef571c010VgnVCM1000000b205a0aRCRD";"RAMON PATUEL";"CALLE";"NUM";"10";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444454";"4475697";"40.428177116883376";"-3.6561315338464513";"917 250 134";"";"ventas@projardin.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5037;"Escuela Infantil Pública Cinco Lobitos";"";"";"";"METRO: La Peseta Bus: 35, 155, 47";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=790ea4ea6871c010VgnVCM1000000b205a0aRCRD";"MORALES s/n";"CALLE";"V";"0";"";"";"";"";"MADRID";"MADRID";"28054";"6";"BUENAVISTA";"11";"CARABANCHEL";"435923";"4468842";"40.365810064039415";"-3.756005144266";"914 006 684";"914 006 684";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
5046;"Escuela Infantil Puerta del Ángel";"";"";"Horario ampliado. Comedor.";"METRO: Puerta del Angel BUS: 31 , 33 , 36 , 39 , 65 , 138";"ENSEÑANZA: Educación infantil (Primer y Segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9feea4ea6871c010VgnVCM1000000b205a0aRCRD";"JUAN TORNERO";"CALLE";"NUM";"13";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"438271";"4473689";"40.41153349091182";"-3.7275465388441327";"914 645 669";"914 645 669";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
5399429;"Escuela Infantil Quita y Pon";"";"";"";"Bus: 3, 5, 64, 66, 124, 128, 149  Metro: Alvarado";"Enseñanza: Educación infantil (Primer Ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e284ad6fc9213210VgnVCM1000000b205a0aRCRD";"DON QUIJOTE";"CALLE";"V";"41";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440716";"4477946";"40.45006023092475";"-3.6991285426158385";"915 333 044 - 617 815 233";"915 333 044";"escuelainfantilquitaypon@gmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5145583;"Escuela Infantil Rayuela";"";"";"Horario ampliado - Comedor";"Bus: 142";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7056f92ab9b8d110VgnVCM1000000b205a0aRCRD";"VILLA DE VALLECAS";"AVENIDA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447385";"4468948";"40.36944041513951";"-3.6197424217235596";"913 851 426";"913 851 426";"eei.rayuela.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
5444;"Escuela Infantil Reina de los Ángeles";"";"";"Transporte - Comedor";"Metro: Lima  BUS: 7 , 14 , 43 , 51 , 120 , 150";"ENSEÑANZA: Educación infantil (Primer y segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5bae13db5b71c010VgnVCM1000000b205a0aRCRD";"DARRO";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28002";"1";"EL VISO";"5";"CHAMARTIN";"441851";"4478030";"40.450888105604584";"-3.6857521533403865";"915 638 760";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5068;"Escuela Infantil Retamar";"";"";"Horario ampliado. Comedor.";"BUS: 24 , 57 , 144";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0ce13db5b71c010VgnVCM1000000b205a0aRCRD";"FELIPE DE DIEGO";"CALLE";"NUM";"8";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"443940";"4470038";"40.37903525095834";"-3.660413828066007";"915 070 138";"915 070 138";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
174507;"Escuela Infantil Risitas";"";"";"";"METRO: Nuevos Ministerios , República Argentina BUS: 7 , 14 , 19 , 51 , C";"ENSEÑANZA: Educación Infantil (Primer y segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59bf14c4d661c010VgnVCM1000000b205a0aRCRD";"JOAQUIN COSTA";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28002";"1";"EL VISO";"5";"CHAMARTIN";"441745";"4477465";"40.445799915402674";"-3.6869503930766427";"915 610 985";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5145532;"Escuela Infantil Rocío Jurado";"";"";"";"Bus: 29, 125, 129, 150 Metro: Pinar de Chamartin";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe5ef92ab9b8d110VgnVCM1000000b205a0aRCRD";"BRIVIESCA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443452";"4481496";"40.482230904025265";"-3.6671817509593794";"913 027 364";"913 027 364";"eirociojurado@hotmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
5034453;"Escuela Infantil Rocío Durcal";"";"";"";"Bus: 150, 174";"ENSEÑANZA: Educación infantil (Primer Ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=456619bcf5e1d110VgnVCM2000000c205a0aRCRD";"Avenida Ingeniero Emilio Herrera";"AVENIDA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"444564";"4482369";"40.490161265717425";"-3.654138896646944";"913 923 375  
608 164 196";"917 188 700";"eirociodurcal@eikoala.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
5035;"Escuela Infantil Roger de Flor";"";"";"Horario ampliado. Comedor.";"BUS: 119";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e40fa4ea6871c010VgnVCM1000000b205a0aRCRD";"ROGER DE FLOR";"PLAZA";"NUM";"18";"";"";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437936";"4471916";"40.39365465828977";"-3.7325974713012204";"914 717 774";"914 717 774";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
5038;"Escuela Infantil Rosa";"";"";"Horario ampliado. Comedor.";"METRO: Duque de Pastrana BUS: 14 , 70 , 129";"ENSEÑANZA: Educación Infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a1fa4ea6871c010VgnVCM1000000b205a0aRCRD";"HABANA";"PASEO";"NUM";"173";"";"";"";"";"MADRID";"MADRID";"28036";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"442392";"4479655";"40.465573450692105";"-3.67953192085763";"913 501 362";"913 501 362";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
5399449;"Escuela Infantil Rosalía Rendú";"";"";"";"Bus: 17, 18, 23, 35  Metro: La Latina, Tirso de Molina";"Enseñanza: Educación infantil (Primer Ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4fcd10cda213210VgnVCM1000000b205a0aRCRD";"ESPADA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440237";"4473668";"40.4114877909952";"-3.7043747060733887";"91 527 16 38&amp;#13;";"91 527 72 43";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5979;"Escuela Infantil Sagrada Familia";"";"";"";"BUS: 15 , 71 , 110 , 210";"ENSEÑANZA: Educacion infantil";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=174cc05ef571c010VgnVCM1000000b205a0aRCRD";"RICARDO ORTIZ";"CALLE";"NUM";"114";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444258";"4474924";"40.42308153093567";"-3.657095794566087";"91 355 11 19";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
134237;"Escuela Infantil Sagrados Corazones";"";"";"";"METRO: Estrecho, Santiago Bernabéu, Tetuán, Cuzco BUS: 3 , 5 , 27, 43, 126 , 149";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fe66da0aa81c010VgnVCM1000000b205a0aRCRD";"GENERAL CABRERA 19";"CALLE";"NUM";"23";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440972";"4478559";"40.45560061666907";"-3.6961667681219743";"915 701 842 - 915 799 009";"";"informacion@eisagradoscorazones.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5392;"Escuela Infantil San Alonso de Orozco";"";"";"Comedor";"METRO: Metropolitano BUS: 132 , C , F";"ENSEÑANZA: Educación infantil";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53de13db5b71c010VgnVCM1000000b205a0aRCRD";"VICENTE ALEIXANDRE";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439121";"4477479";"40.44574165407967";"-3.717891477757883";"915 531 097";"915 342 347";"eisanalonso.madrid@agustinas.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5059;"Escuela Infantil San Fermín";"";"";"Horario ampliado. Comedor.";"BUS: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123";"ENSEÑANZA: Educación infantil (Primer y Segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8ee13db5b71c010VgnVCM1000000b205a0aRCRD";"ESTAFETA";"CALLE";"NUM";"14";"";"";"";"";"MADRID";"MADRID";"28041";"3";"SAN FERMIN";"12";"USERA";"441088";"4469500";"40.37400084435418";"-3.693971627360399";"917 920 502";"917 920 502";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas"
104655;"Escuela Infantil San Gabriel Arcángel";"";"";"";"BUS: 64 , 82 , 137";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51e58899fc81c010VgnVCM1000000b205a0aRCRD";"ISLA DE NELSON";"CALLE";"NUM";"1";"";"";"";"";"MADRID";"MADRID";"28035";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"438696";"4479623";"40.4650206738044";"-3.7231221198865745";"913 165 945";"913 165 945";"eisangabriel@hotmail.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5399493;"Escuela Infantil San Jorge";"";"";"";"Bus:21, 70, 114";"Enseñanza:  Primer ciclo de Educación infantil";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe6859a74c213210VgnVCM1000000b205a0aRCRD";"GENERAL ARANAZ";"CALLE";"V";"85";"";"";"";"";"MADRID";"MADRID";"28027";"5";"SAN PASCUAL";"15";"CIUDAD LINEAL";"445225";"4477607";"40.44731562722126";"-3.6459403796788727";"917 434 536";"917 434 537";"administracion@sanjorgeschool.com; directora@sanjorgeschool.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5980;"Escuela Infantil San José de Cluny";"";"";"Comedor";"METRO: Valdezarza BUS: 44, 126 , 127, 128 , 132";"ENSEÑANZA: Educación infantil  (Primer y segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c6cc05ef571c010VgnVCM1000000b205a0aRCRD";"SAN RESTITUTO";"CALLE";"NUM";"24";"";"";"";"";"MADRID";"MADRID";"28039";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439761";"4479827";"40.46505463319585";"-3.711846089608026";"914 502 332 - 914 597 103";"913 115 238";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
10915656;"Escuela infantil San Marcos American Preschool Madrid";"";"";"";"Bus: 2, 16, 21, 61 Metro: Arg&amp;uuml;elles, Moncloa";"Educación Infantil primer ciclo";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2548d2ec6099610VgnVCM1000001d4a900aRCRD";"MELENDEZ VALDES";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28015";"1";"GAZTAMBIDE";"7";"CHAMBERI";"439547";"4476069";"40.4330722357961";"-3.712731907269191";"915 440 392 - 661 687 113";"";"info@escuelainfantilsanmarcos.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5400019;"Escuela Infantil San Miguel II";"";"";"";"Bus: 31, 55, 119, 138  Metro: Laguna";"ENSEÑANZA: Educación infantil (Primer Ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1aab501b5313210VgnVCM2000000c205a0aRCRD";"CASTUERA";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28047";"3";"LUCERO";"10";"LATINA";"436523";"4472557";"40.40120451568239";"-3.748034160091499";"915 261 184";"";"e.i.sanmiguel@hotmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5791;"Escuela Infantil San Roque";"";"";"Comedor";"METRO: Vista Alegre BUS: 34 , 55";"ENSEÑANZA: Educación infantil";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d19cc05ef571c010VgnVCM1000000b205a0aRCRD";"ABOLENGO";"CALLE";"NUM";"10";"";"";"";"C/V C/ OCA, 35";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"437611";"4471417";"40.38913511955554";"-3.7363776865741594";"914 617 109";"914 623 463";"secretaria@escuelasanroque.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5793;"Escuela Infantil San Simón y San Judas";"";"";"";"RENFE: Orcasitas BUS: 60, 78, 116";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84acc05ef571c010VgnVCM1000000b205a0aRCRD";"CAMPOTEJAR";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440190";"4468442";"40.36440591817176";"-3.704437933075662";"913 179 288";"913 179 288";"eisansimon@telefonica.net";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5813;"Escuela Infantil San Vicente de Paul";"";"";"Comedor";"METRO: Opañel BUS: 47 , 55 , 81 , 108 , 118 , 247";"ENSEÑANZA: Educación infantil";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=37bcc05ef571c010VgnVCM1000000b205a0aRCRD";"SAN VICENTE DE PAUL";"PLAZA";"NUM";"1";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"438491";"4470993";"40.3853810852385";"-3.725969104633047";"914 691 445";"914 691 445";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5474;"Escuela Infantil San Víctor";"";"";"";"METRO: Lacoma BUS:  64 , 83 , 133";"ENSEÑANZA: Educación infantil  (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9ccc05ef571c010VgnVCM1000000b205a0aRCRD";"PICO SALVAGUARDIA";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PEÑA GRANDE";"8";"FUENCARRAL-EL PARDO";"438964";"4481524";"40.482156345725656";"-3.7201322081393435";"917 387 714";"917 387 714";"ceisanvictor@gmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
4984176;"Escuela Infantil Sancalo";"";"";"";"Bus: 66, 67, 124, 125, 135, 137  Metro: Begoña";"Enseñanza: Educación infantil (Primer Ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53239d5bfea2c110VgnVCM1000000b205a0aRCRD";"VIRGEN DE ARANZAZU";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441533";"4481837";"40.485160776179555";"-3.6898647011540557";"917 292 339";"";"centroinfantilsancalo@gmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
178905;"Escuela Infantil Sandy";"";"";"";"BUS: 9 , 72 , 87 METRO: Pinar del Rey";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a378f8b06b61c010VgnVCM1000000b205a0aRCRD";"SEO DE URGEL";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"444674";"4480064";"40.46940408613371";"-3.6526398675390093";"917 669 384";"";"info@escuela-infantil-sandy.org";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
6164920;"Escuela Infantil Santa Bernardita";"";"";"";"Bus: 1, 2, 12, 21,  C, 38, 43, 53, 56, 71, 74, 106, 110, 143, 146, 156, 210  Metro: Manuel Becerra, Lista";"Enseñanza: Educación infantil (Primer y segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e49de3874c922310VgnVCM1000000b205a0aRCRD";"PRINCIPE DE ASTURIAS";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28006";"2";"GOYA";"4";"SALAMANCA";"443028";"4475481";"40.42800688550452";"-3.671655909864363";"913 093 322";"914 018 385";"c.santabernardita@gmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5676;"Escuela Infantil Santa Catalina";"";"";"Comedor";"BUS: 160 , 161";"ENSEÑANZA: Educación infantil";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cdcc05ef571c010VgnVCM1000000b205a0aRCRD";"FUENTE DEL REY";"CALLE";"NUM";"44";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"434139";"4478896";"40.458113912137115";"-3.7767940646554945";"913 070 598 - 692 550 599";"";"ei_santacatalina@hotmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5677;"Escuela Infantil Santa Claus";"";"";"Comedor";"METRO: Esperanza BUS: 73 , 120 , 122";"ENSEÑANZA: Educación infantil (Primer y Segundo Ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4fecc05ef571c010VgnVCM1000000b205a0aRCRD";"NAPOLES";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444857";"4478986";"40.45971403801882";"-3.65039948759136";"914 135 338 - 650 847 042";"914 135 338";"info@santa-claus.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5114820;"Escuela Infantil Santa Elena";"";"";"";"BUS: 25, 121";"ENSEÑANZA: Educación infantil (Primer ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a82c8eac2077d110VgnVCM1000000b205a0aRCRD";"ESCALONA";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"435337";"4471964";"40.395771288480276";"-3.7619489914541604";"915 189 406";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5932;"Escuela Infantil Santa Eugenia";"";"";"";"BUS: 63 , 145 RENFE: Santa Eugenia";"ENSEÑANZA: Educación infantil (Primer y segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f10dc05ef571c010VgnVCM1000000b205a0aRCRD";"PUENTELARRA";"CALLE";"NUM";"9";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"448352";"4470418";"40.38274368866213";"-3.6084720374611887";"913 313 094";"";"info@escuelainfantilsantaeugenia.com";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
5699;"Escuela Infantil Santa Luisa";"";"";"Comedor";"BUS: 85 , 123 RENFE: Villaverde Bajo";"ENSEÑANZA: Educación infantil (Primer y segundo ciclo)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a41dc05ef571c010VgnVCM1000000b205a0aRCRD";"TANTALO";"CALLE";"NUM";"21";"";"";"";"";"MADRID";"MADRID";"28021";"3";"BUTARQUE";"17";"VILLAVERDE";"442213";"4467155";"40.35295451068664";"-3.6804962221512376";"917 960 853";"917 961 671";"sta.luisa@planalfa.es";"/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias"
